,id,popularity,cast,director,genres,release_date,release_year,revenue_adj
2572,18417,0.297398,Juliette Lewis|Diane Keaton|Tom Skerritt|Giovanni Ribisi|Poppy Montgomery,Garry Marshall,Comedy|Drama|Romance,2/26/99,1999,43927485.5442142
2573,70772,0.22721999999999998,Erin Chambers|Ty Hodges|Robin Riker|Steve Valentine|Mary Parker Williams,Kenneth Johnson,Drama|Family,10/9/99,1999,43927485.5442142
2574,35215,0.2264,Katey Sagal|Ryan Merriman|Katie Volding|Kevin Kilner|Jessica Steen,LeVar Burton,Drama|Family|Science Fiction|Fantasy,6/26/99,1999,43927485.5442142
2575,22509,0.21848099999999998,Kirsten Dunst|Brittany Murphy|Mimi Rogers|Leonardas Pobedonoscevas|Mantas VaitiekÅ«nas,Donna Deitch,Drama|Science Fiction|Thriller,3/28/99,1999,43927485.5442142
2576,5470,0.21624200000000002,Christopher Lambert|Rhona Mitra|Oliver Cotton|GÃ¶tz Otto|Vincent Hammond,Graham Baker,Action|Science Fiction|Thriller|Adventure|Horror,4/1/99,1999,2004488.4804003998
2577,20761,0.212029,Antonio Banderas|Woody Harrelson|Lolita Davidovich|Tom Sizemore|Lucy Liu,Ron Shelton,Comedy|Drama,12/25/99,1999,11040742.829892099
2578,815,0.20768000000000003,Kelsey Grammer|Ian Holm|Julia Louis-Dreyfus|Julia Ormond|Pete Postlethwaite,John Stephenson,Family|Drama|Comedy,10/3/99,1999,43927485.5442142
2579,31183,0.207575,Randy Quaid|Whoopi Goldberg|Roger Daltrey|Colm Meaney|Kieran Culkin,John Henderson,Fantasy,11/7/99,1999,43927485.5442142
2580,24066,0.20441099999999998,Steve Zahn|William H. Macy|Jeremy Northam|Ally Walker|Ron Perlman,Mark Illsley,Comedy|Crime,12/3/99,1999,2544339.2562302
2581,53875,0.202456,Treat Williams|Jeremy London|Tushka Bergen|Hugh Keays-Byrne|Bryan Brown,George T. Miller,Adventure|Fantasy|Action|Science Fiction|Family,7/7/99,1999,43927485.5442142
2582,13589,0.20056,Eddie Izzard,Lawrence Jordan,Comedy|Foreign,6/14/99,1999,43927485.5442142
2583,24071,0.198477,Loren Dean|Hope Davis|Jason Lee|Alfre Woodard|Zooey Deschanel,Lawrence Kasdan,Comedy|Drama|Romance,9/24/99,1999,43927485.5442142
2584,22267,0.198126,Tobey Maguire|Skeet Ulrich|Jeffrey Wright|Jewel|Jonathan Rhys Meyers,Ang Lee,Drama|War|Romance|Western,11/24/99,1999,831374.226660667
2585,18212,0.195796,Karyn Dwyer|Christina Cox|Wendy Crewson|Ann-Marie MacDonald|Peter Outerbridge,Anne Wheeler,Drama|Romance,2/14/99,1999,43927485.5442142
2586,18892,0.195048,Rose McGowan|Julie Benz|Rebecca Gayheart|Carol Kane|Pam Grier,Darren Stein,Comedy,1/30/99,1999,4027719.97945834
2587,10496,0.193797,Lou Diamond Phillips|Dina Meyer|Bob Gunton|Leon Robinson|Carlos Jacott,Louis Morneau,Horror|Thriller,10/22/99,1999,43927485.5442142
2588,46435,0.187628,Allan Corduner|Jim Broadbent|Timothy Spall|Dexter Fletcher|Shirley Henderson,Mike Leigh,Comedy|Drama|Music,9/3/99,1999,43927485.5442142
2589,16406,0.187319,Kirsten Dunst|Michelle Williams|Will Ferrell|Dan Hedaya|Bruce McCulloch,Andrew Fleming,Comedy,8/4/99,1999,35998953.281343795
2590,31582,0.186474,Robert De Niro|Philip Seymour Hoffman|Barry Miller|Chris Bauer|Skipp Sudduth,Joel Schumacher,Comedy|Drama,11/26/99,1999,5875721.66447116
2591,47288,0.173433,Miranda Richardson|Martin Vidnovic|Ian Richardson|Darrell Hammond|Christiane Noll,Richard Rich,Animation|Drama|Family,3/19/99,1999,15708634.159131799
2592,10916,0.170248,Bruce Boxleitner|Jerry Doyle|Jeff Conaway|Carrie Dobro|Peter Woodward,Michael Vejar,Action|Drama|Science Fiction|Adventure,1/3/99,1999,43927485.5442142
2593,28029,0.16786900000000002,Diane Lane|Viggo Mortensen|Liev Schreiber|Anna Paquin|Tovah Feldshuh,Tony Goldwyn,Drama|Romance,1/29/99,1999,43927485.5442142
2594,10359,0.166168,Christopher Lambert|Leland Orser|Barbara Tyson|Mike Anscombe|Jeff J.J. Authors,Russell Mulcahy,Crime|Drama|Horror,6/5/99,1999,43927485.5442142
2595,14005,0.081035,Will Keenan|Alyce LaTourelle|Lloyd Kaufman|Trent Haaga|Sheri Wenden,Lloyd Kaufman,Comedy|Horror,5/1/99,1999,43927485.5442142
2596,14578,0.16333699999999898,Shawn Hatosy|Amy Smart|Alec Baldwin|Jon Abrahams|Richard Jenkins,Michael Corrente,Romance|Comedy|Drama,8/16/99,1999,9545842.44161395
2597,54004,0.162638,Mary-Kate Olsen|Ashley Olsen|Peter White|Matt Winston|Yvonne SciÃ²,Alan Metter,Comedy|Drama|Family,11/9/99,1999,43927485.5442142
2598,5319,0.161076,Aishwarya Rai Bachchan|Salman Khan|Ajay Devgn|Vikram Gokhale|Smita Jaykar,Sanjay Leela Bhansali,Drama|Romance,6/18/99,1999,43927485.5442142
2599,25752,0.153649,John Franklin|Natalie Ramsey|Paul Popowich|Nancy Allen|Stacy Keach,Kari Skogland,Horror|Mystery,10/19/99,1999,43927485.5442142
2600,12479,0.175782,Bruce Willis|Albert Finney|Nick Nolte|Barbara Hershey|Glenne Headly,Alan Rudolph,Comedy,2/13/99,1999,43927485.5442142
2601,28902,0.145004,Annette Bening|Aidan Quinn|Stephen Rea|Robert Downey Jr.|Paul Guilfoyle,Neil Jordan,Drama|Thriller,1/15/99,1999,43927485.5442142
2602,14484,0.144508,Jerry O'Connell|Amanda Peet|Sean Patrick Flanery|Tara Reid|Ron Livingston,Michael Cristofer,Drama|Romance,10/7/99,1999,314033.92358089803
2603,17078,0.134902,Hossein Mahjoub|Mohsen Ramezani|Salameh Feyzi|Farahnaz Safari|Elham Sharifi,Majid Majidi,Family|Drama,2/8/99,1999,43927485.5442142
2604,194113,0.132643,Rowan Atkinson|Tony Robinson|Stephen Fry|Hugh Laurie|Tim McInnerny,Paul Weiland,Comedy|History,12/6/99,1999,43927485.5442142
2605,12594,0.50812,Andrew Divoff|Paul Johansson|Holly Fields|Bokeem Woodbine,Jack Sholder,Fantasy|Horror|Science Fiction,3/12/99,1999,43927485.5442142
2606,17709,0.129744,Brendan Fraser|Sarah Jessica Parker|Alfred Molina|Eric Idle|Robert Prosky,Hugh Wilson,Comedy|Family|Romance,8/27/99,1999,43927485.5442142
2607,16508,0.127664,Thomas McHugh|Fred Newman|Chris Phillips|Constance Shulman,Maurice Joyce,Animation|Family|Comedy,3/26/99,1999,43927485.5442142
2608,29698,0.126159,William Eadie|Tommy Flanagan|Mandy Matthews|Michelle Stewart|Lynne Ramsay Jr.,Lynne Ramsay,Drama|Foreign,11/12/99,1999,43927485.5442142
2609,17870,0.12236500000000002,Chris Rock|Slick Rick,Keith Truesdell,Comedy,7/10/99,1999,43927485.5442142
2610,1812,0.11818699999999999,Tori Spelling|Christian Campbell|John Paul Pitoc|Brad Beyer,Jim Fall,Comedy|Romance,7/23/99,1999,2683028.16911549
2611,22345,0.116694,Kathleen Turner|Christopher Lloyd|Kim Cattrall|Peter MacNicol|Dom DeLuise,Bob Clark,Comedy|Family|Science Fiction,3/12/99,1999,47715939.7212581
2612,25172,0.10725599999999999,Kevin Zegers|Jill Hennessy|Billy Burke,Michael Lantieri,Adventure|Horror|Thriller,1/1/99,1999,43927485.5442142
2613,10381,0.10516800000000001,Jonny Lee Miller|Robert Carlyle|Liv Tyler|Ken Stott|Michael Gambon,Jake Scott,Drama|Action|Comedy,1/22/99,1999,43927485.5442142
2614,28918,0.10004299999999999,CiarÃ¡n McMenamin|Emilia Fox|Maggie Smith|Daniel Radcliffe|Michael Elphick,Simon Curtis,Drama,12/25/99,1999,43927485.5442142
2615,64202,0.096582,Will Friedle|Kevin Conroy|Michael Ansara|Linda Hamilton|Sherman Howard,Curt Geda|Dan Riba|Yukio Suzuki|Butch Lukic,Animation|Action|Family,1/10/99,1999,43927485.5442142
2616,83965,0.083178,Chez Starbuck|Justin Jon Ross|Courtnee Draper|Dave Coulier|Kristen Stewart,Duwayne Dunham,TV Movie|Adventure|Comedy|Family,5/15/99,1999,43927485.5442142
2617,10557,0.238748,Om Puri|Linda Bassett|Ian Aspinall|Jimi Mistry|Archie Panjabi,Damien O'Donnell,Comedy,5/14/99,1999,36915290.27395979
2618,39964,0.090186,David Spade|Sophie Marceau|Ever Carradine|Stephanie Chang|Neal MacMillan,Jeff Pollack,Comedy|Romance,4/23/99,1999,130.905284659432
2619,199620,0.089789,Kenneth Branagh,Tim Haines|Jasper James,Documentary|Animation,10/4/99,1999,43927485.5442142
2620,24020,0.10041,Brandon Baker|Yuji Okumoto|Mary Page Keller|Lee Thompson Young|Kirsten Storms,Steve Boyum,TV Movie|Family|Drama,7/24/99,1999,43927485.5442142
2621,36251,0.19893,Mary-Kate Olsen|Ashley Olsen|Kathryn Greenwood|Trevor Blumas|Joe Grifasi,David Steinberg,Comedy|Family,12/12/99,1999,43927485.5442142
2622,43423,0.082451,Behzad Dorani,Abbas Kiarostami,Drama|Foreign,9/6/99,1999,43927485.5442142
2623,10482,0.077584,Rik Mayall|Adrian Edmondson|Bill Nighy|Kate Ashfield|Steve O'Donnell,Adrian Edmondson,Comedy,12/3/99,1999,43927485.5442142
2624,10368,0.079104,Cher|Judi Dench|Joan Plowright|Maggie Smith|Lily Tomlin,Franco Zeffirelli,Comedy|Drama|War,3/25/99,1999,27492155.82808
2625,32874,0.064295,Melissa Joan Hart|Tara Strong|Scott Michaelson|Lindsay Sloane|Nick Bakay,Kenneth R. Koch,Comedy|Fantasy,1/1/99,1999,43927485.5442142
2626,34513,0.05159400000000001,George Carlin,Rocco Urbisci,TV Movie|Comedy|Documentary,2/6/99,1999,43927485.5442142
2627,53915,0.034182,Silvio Muccino|Giulia Carmigniani|Giuseppe Sanfelice|Giulia Steigerwalt|Luca De Filippo,Gabriele Muccino,Comedy|Drama|Foreign,10/1/99,1999,43927485.5442142
2628,40863,0.044502,Jackie Chan|Ken Lo|Bradley James Allan|Anthony Carpio|Mars,Jackie Chan,Documentary,3/30/99,1999,43927485.5442142
2629,17681,0.043438,Scott Innes|Mary Kay Bergman|Frank Welker|B. J. Ward|Kimberly Brooks,Jim Stenstrum,Animation|Comedy,11/5/99,1999,43927485.5442142
2630,310154,0.038156,Timothy Daly|Debrah Farentino|Julianne Nicholson,Craig R. Baxley,Thriller|Horror,2/14/99,1999,43927485.5442142
2631,185789,0.18171199999999998,Justin Theroux|Naomi Watts|Laura Harring|Ann Miller|Robert Forster,David Lynch,TV Movie|Drama|Mystery|Romance,1/1/99,1999,43927485.5442142
2632,31524,0.015074,Naseeruddin Shah|Aamir Khan|Sonali Bendre|Mukesh Rishi,John Mathew Matthan,Foreign,4/30/99,1999,43927485.5442142
2633,120,8.575419,Elijah Wood|Ian McKellen|Viggo Mortensen|Liv Tyler|Orlando Bloom,Peter Jackson,Adventure|Fantasy|Action,12/18/01,2001,1073079785.52895
2634,671,8.021423,Daniel Radcliffe|Rupert Grint|Emma Watson|John Cleese|Robbie Coltrane,Chris Columbus,Adventure|Fantasy|Family,11/16/01,2001,1202518036.06708
2635,1018,4.436367,Naomi Watts|Laura Harring|Ann Miller|Dan Hedaya|Justin Theroux,David Lynch,Thriller|Drama|Mystery,5/16/01,2001,24774263.918001603
2636,141,3.8510089999999995,Jake Gyllenhaal|Patrick Swayze|Drew Barrymore|Maggie Gyllenhaal|Holmes Osborne,Richard Kelly,Fantasy|Drama|Mystery,1/18/01,2001,1564632.74499809
2637,585,3.204295,John Goodman|Billy Crystal|Mary Gibbs|Steve Buscemi|James Coburn,Lee Unkrich|David Silverman|Pete Docter,Fantasy|Animation|Family|Comedy,11/1/01,2001,693101531.1461201
2638,644,2.971372,Haley Joel Osment|Frances O'Connor|Sam Robards|Jake Thomas|Jude Law,Steven Spielberg,Drama|Science Fiction|Adventure,6/29/01,2001,290540745.200552
2639,808,2.9185659999999998,Mike Myers|Eddie Murphy|Cameron Diaz|John Lithgow|Vincent Cassel,Andrew Adamson|Vicky Jenson,Adventure|Animation|Comedy|Family|Fantasy,5/16/01,2001,596544195.5839571
2640,634,2.7173990000000003,RenÃ©e Zellweger|Colin Firth|Hugh Grant|Gemma Jones|Jim Broadbent,Sharon Maguire,Comedy|Romance|Drama,4/13/01,2001,347193192.284431
2641,161,2.642249,George Clooney|Brad Pitt|Matt Damon|Andy GarcÃ­a|Julia Roberts,Steven Soderbergh,Thriller|Crime,12/7/01,2001,555052814.215116
2642,676,2.478879,Ben Affleck|Josh Hartnett|Kate Beckinsale|Cuba Gooding Jr.|Jon Voight,Michael Bay,History|Romance|War,5/21/01,2001,553210255.537478
2643,1734,2.449323,Brendan Fraser|Rachel Weisz|John Hannah|Arnold Vosloo|Oded Fehr,Stephen Sommers,Action|Adventure|Drama|Fantasy|Horror,4/28/01,2001,533250701.30169505
2644,10865,2.2172389999999997,Michael J. Fox|Corey Burton|Claudia Christian|James Garner|John Mahoney,Gary Trousdale|Kirk Wise,Animation|Family|Adventure|Science Fiction,6/2/01,2001,229122951.40412402
2645,1995,2.179727,Angelina Jolie|Jon Voight|Iain Glen|Noah Taylor|Daniel Craig,Simon West,Adventure|Fantasy|Action|Thriller,6/11/01,2001,338293898.826108
2646,453,2.169826,Russell Crowe|Ed Harris|Jennifer Connelly|Christopher Plummer|Paul Bettany,Ron Howard,Drama|Romance,12/11/01,2001,386123667.021868
2647,2770,2.116602,Jason Biggs|Thomas Ian Nicholas|Chris Klein|Seann William Scott|Eddie Kaye Thomas,J.B. Rogers,Comedy|Romance,8/10/01,2001,354118835.15509397
2648,9880,2.061559,Anne Hathaway|Julie Andrews|Heather Matarazzo|Robert Schwartzman|HÃ©ctor Elizondo,Garry Marshall,Comedy|Family|Romance,8/3/01,2001,203608276.191258
2649,824,1.925281,Nicole Kidman|Ewan McGregor|John Leguizamo|Jim Broadbent|Richard Roxburgh,Baz Luhrmann,Romance|Drama|Music,3/9/01,2001,220699214.322896
2650,869,1.862114,Mark Wahlberg|Tim Roth|Helena Bonham Carter|Michael Clarke Duncan|Kris Kristofferson,Tim Burton,Thriller|Science Fiction|Action|Adventure,7/25/01,2001,446059453.53699994
2651,9428,1.857978,Gene Hackman|Anjelica Huston|Ben Stiller|Gwyneth Paltrow|Luke Wilson,Wes Anderson,Comedy|Drama,10/5/01,2001,87979050.416754
2652,4133,1.846848,Johnny Depp|PenÃ©lope Cruz|Ethan Suplee|Ray Liotta|Franka Potente,Ted Demme,Crime|Drama,4/4/01,2001,102561157.85497901
2653,853,1.839325,Jude Law|Rachel Weisz|Ed Harris|Joseph Fiennes|Bob Hoskins,Jean-Jacques Annaud,War,3/13/01,2001,119425124.106293
2654,855,1.735123,Josh Hartnett|Ewan McGregor|Jason Isaacs|Tom Sizemore|William Fichtner,Ridley Scott,Action|History|War,12/28/01,2001,213034699.517515
2655,8835,1.6977529999999899,Reese Witherspoon|Luke Wilson|Selma Blair|Matthew Davis|Victor Garber,Robert Luketic,Comedy,7/13/01,2001,174593832.436584
2656,9476,1.692141,Heath Ledger|Rufus Sewell|Shannyn Sossamon|Paul Bettany|Laura Fraser,Brian Helgeland,Adventure|Drama|Romance|Action,5/11/01,2001,144684426.859888
2657,9398,1.581446,Ben Stiller|Owen Wilson|Christine Taylor|Will Ferrell|Milla Jovovich,Ben Stiller,Comedy,9/28/01,2001,74851055.8224943
2658,11397,1.456526,Chyler Leigh|Chris Evans|Jaime Pressly|Eric Christian Olsen|Mia Kirshner,Joel Gallen,Comedy,12/7/01,2001,81854960.99446109
2659,4248,1.450364,Anna Faris|Marlon Wayans|James DeBello|Shawn Wayans|David Cross,Keenen Ivory Wayans,Comedy,7/4/01,2001,173911586.788447
2660,5175,1.447916,"Chris Tucker|Jackie Chan|Zhang Ziyi|Roselyn SÃ¡nchez|Ernie Reyes, Jr.",Brett Ratner,Action|Comedy|Crime|Thriller,8/3/01,2001,427727597.784158
2661,2034,1.4460629999999999,Denzel Washington|Ethan Hawke|Scott Glenn|Tom Berenger|Harris Yulin,Antoine Fuqua,Action|Crime|Drama|Thriller,10/5/01,2001,129153834.663114
2662,1933,1.406682,Nicole Kidman|Christopher Eccleston|Alakina Mann|James Bentley|Eric Sykes,Alejandro AmenÃ¡bar,Horror|Drama|Mystery|Thriller,8/2/01,2001,258547281.20058197
2663,12589,1.213215,Debi Derryberry|Megan Cavanagh|Mark DeCarlo|Jeffrey Garcia|Patrick Stewart,John A. Davis,Adventure|Fantasy|Animation|Action|Comedy,12/21/01,2001,99672007.917976
2664,2294,1.20913,Kevin Smith|Jason Mewes|Ben Affleck|Jeff Anderson|Brian O'Halloran,Kevin Smith,Comedy,8/22/01,2001,41609718.7564383
2665,9778,1.195555,John Cusack|Kate Beckinsale|Jeremy Piven|Bridget Moynahan|Eugene Levy,Peter Chelsom,Comedy|Romance,10/5/01,2001,95460407.2260274
2666,10992,1.134012,Jeff Goldblum|Elizabeth Perkins|Alexander Pollock|Miriam Margolyes|Tobey Maguire,Lawrence Guterman,Comedy|Family,7/4/01,2001,114990388.85099299
2667,1903,1.1318780000000002,Tom Cruise|PenÃ©lope Cruz|Cameron Diaz|Kurt Russell|Jason Lee,Cameron Crowe,Drama|Mystery|Romance|Science Fiction|Thriller,12/10/01,2001,250470325.015575
2668,13931,1.125434,Billy Crystal|John Goodman,Pete Docter|Roger Gould,Animation|Family,12/31/01,2001,43927485.5442142
2669,2140,1.065364,Jet Li|Bridget Fonda|TchÃ©ky Karyo|Max Ryan|Ric Young,Chris Nahon,Action|Crime|Thriller,7/6/01,2001,79354442.845836
2670,1535,1.063015,Robert Redford|Brad Pitt|Catherine McCormack|Stephen Dillane|Larry Bryggman,Tony Scott,Action|Crime|Thriller,11/18/01,2001,176163833.238282
2671,9705,1.062734,John Travolta|Hugh Jackman|Halle Berry|Don Cheadle|Sam Shepard,Dominic Sena,Action|Crime|Thriller,6/7/01,2001,181127780.807922
2672,9889,1.061903,Gwyneth Paltrow|Jack Black|Jason Alexander|Joe Viterelli|Bruce McGill,Bobby Farrelly|Peter Farrelly,Comedy|Romance,11/1/01,2001,173725856.213664
2673,15167,1.046249,Kelly Sheridan|Kirby Morrow|Tim Curry,Owen Hurley,Animation|Family,9/30/01,2001,43927485.5442142
2674,18269,0.993311,Scott Wolf|Alyssa Milano|Chazz Palminteri|Jeff Bennett|Jodi Benson,Darrell Rooney|Jeannine Roussel,Animation,2/18/01,2001,43927485.5442142
2675,9989,0.9769969999999999,Ryan Phillippe|Rachael Leigh Cook|Tim Robbins|Claire Forlani|Richard Roundtree,Peter Howitt,Action|Crime|Drama,1/12/01,2001,21961127.5850013
2676,2114,0.9742219999999999,Donald Sutherland|Ming-Na Wen|Alec Baldwin|Ving Rhames|Steve Buscemi,Hironobu Sakaguchi|Motonori Sakakibara,Adventure|Action|Animation|Fantasy|Science Fiction,7/2/01,2001,104838836.9974
2677,9081,0.9520270000000001,Wiley Wiggins|Ethan Hawke|Julie Delpy|Ken Webster|Adam Goldberg,Richard Linklater,Animation|Drama,1/23/01,2001,3912289.96816233
2678,2057,0.9454290000000001,Angelina Jolie|Antonio Banderas|Gregory Itzin|Jack Thompson|Allison Mackie,Michael Cristofer,Drama|Thriller|Mystery|Romance,8/3/01,2001,43597536.3833927
2679,10808,0.913069,Eddie Murphy|Kristen Wilson|Raven-SymonÃ©|Kyla Pratt|Mandy Moore,Steve Carr,Comedy|Family|Romance|Fantasy,6/22/01,2001,216870406.934164
2680,8007,0.9047200000000001,Owen Wilson|Gene Hackman|Gabriel Macht|Charles Malik Whitfield|David Keith,John Moore,Action|Drama|Thriller|War,11/17/01,2001,112992977.931609
2681,8922,0.899763999999999,Gina Philips|Justin Long|Jonathan Breck|Patricia Belcher|Eileen Brennan,Victor Salva,Horror|Thriller,7/1/01,2001,72926003.45038341
2682,11232,0.883228,Meg Ryan|Hugh Jackman|Liev Schreiber|Breckin Meyer|Natasha Lyonne,James Mangold,Comedy|Fantasy|Romance|Science Fiction,12/25/01,2001,43927485.5442142
2683,11467,0.878720999999999,Julia Roberts|Billy Crystal|Catherine Zeta-Jones|John Cusack|Hank Azaria,Joe Roth,Comedy|Romance,7/17/01,2001,43927485.5442142
2684,768,0.8752989999999989,Johnny Depp|Heather Graham|Ian Holm|Robbie Coltrane|Ian Richardson,Albert Hughes|Allen Hughes,Horror|Mystery|Thriller,10/19/01,2001,91817432.625593
2685,2100,0.8654069999999989,Robert Redford|James Gandolfini|Mark Ruffalo|Steve Burton|Delroy Lindo,Rod Lurie,Action|Drama|Thriller,10/19/01,2001,34041665.1837497
2686,2043,0.8442350000000001,Morgan Freeman|Monica Potter|Michael Wincott|Dylan Baker|Mika Boorem,Lee Tamahori,Crime|Mystery|Thriller|Action,4/6/01,2001,129526148.002458
2687,39939,0.813396,Jay Chandrasekhar|Steve Lemme|Kevin Heffernan|Paul Soter|Geoffrey Arend,Jay Chandrasekhar,Comedy|Crime|Mystery,1/18/01,2001,22773124.0526008
2688,2018,0.798104,Jennifer Lopez|Matthew McConaughey|Justin Chambers|Joanna Gleason|Lou Myers,Adam Shankman,Comedy,1/26/01,2001,116657057.77538799
2689,9896,0.7878350000000001,Cuba Gooding Jr.|Seth Green|Whoopi Goldberg|Breckin Meyer|Amy Smart,Jerry Zucker,Adventure|Comedy,7/30/01,2001,105290428.615744
2690,5279,0.7817470000000001,Helen Mirren|Clive Owen|Maggie Smith|Geraldine Somerville|Jeremy Northam,Robert Altman,Drama|Mystery|Thriller,11/7/01,2001,108068062.377828
2691,11470,0.774598,Kane Hodder|Lexa Doig|Chuck Campbell|Lisa Ryder|David Cronenberg,James Isaac,Horror|Science Fiction,7/24/01,2001,19703809.867101397
2692,6073,0.746989,Brad Pitt|Julia Roberts|James Gandolfini|J.K. Simmons|Gene Hackman,Gore Verbinski,Action|Comedy|Crime|Romance,3/1/01,2001,182069401.251709
2693,10866,0.742951,Steve Zahn|Paul Walker|Leelee Sobieski|Jessica Bowman|Stuart Stone,John Dahl,Mystery|Thriller|Drama,10/5/01,2001,45125219.5589376
2694,10950,0.731548,Sean Penn|Michelle Pfeiffer|Dakota Fanning|Dianne Wiest|Marin Hinkle,Jessie Nelson,Drama,12/28/01,2001,49593128.6411255
2695,467,0.718104,Thora Birch|Desmond Harrington|Keira Knightley|Laurence Fox|Daniel Brocklebank,Nick Hamm,Crime|Drama|Horror|Thriller,4/20/01,2001,43927485.5442142
2696,10596,0.711201,Michael Rooker|Jean-Claude Van Damme|Ian Robison|Catherine Dent|Paul McGillion,Ringo Lam,Action|Adventure|Science Fiction|Thriller,5/11/01,2001,43927485.5442142
2697,10829,0.705609,Michael Gross|Shawn Christian|Susan Chuang|Charlotte Stewart|Ariana Richards,Brent Maddock,Action|Comedy|Horror|Science Fiction|Thriller,10/2/01,2001,43927485.5442142
2698,2144,0.6980609999999989,Matt Dillon|Liv Tyler|Mary Jo Smith|Michael Douglas|Paul Reiser,Harald Zwart,Action|Comedy|Crime,4/19/01,2001,43927485.5442142
2699,12508,0.693522,Mark Wahlberg|Jennifer Aniston|Jason Flemyng|Dominic West|Jason Bonham,Stephen Herek,Music|Drama|Comedy,9/4/01,2001,20925325.3930263
2700,22643,0.682227,Wayne Allwine|Tony Anselmo|Jeff Bennett|Susanne Blakeslee|Corey Burton,Jamie Mitchell,Animation|Family,11/15/01,2001,43927485.5442142
2701,167,0.676114,Jeff Bridges|Kevin Spacey|Mary McCormack|Alfre Woodard|Ajay Naidu,Iain Softley,Drama|Science Fiction,10/22/01,2001,61962496.999787
2702,12658,0.6649,Ashley Judd|Greg Kinnear|Hugh Jackman|Marisa Tomei|Ellen Barkin,Tony Goldwyn,Comedy|Romance,3/30/01,2001,43927485.5442142
2703,17203,0.65309,Alan Rickman|Josh Hartnett|Natasha Richardson|Rachael Leigh Cook|Rachel Griffiths,Paddy Breathnach,Comedy|Drama,3/1/01,2001,785404.944695715
2704,12103,0.65104,Michael Douglas|Sean Bean|Brittany Murphy|Skye McCole Bartusiak|Guy Torry,Gary Fleder,Thriller,9/28/01,2001,123173554.728624
2705,9378,0.648659,Tony Shalhoub|Embeth Davidtz|Matthew Lillard|Shannon Elizabeth|Matthew Harrison,Steve Beck,Horror|Thriller,10/26/01,2001,43927485.5442142
2706,9290,0.6353770000000001,Paul Hogan|Linda Kozlowski|Jere Burns|Jonathan Banks|Alec Wilson,Simon Wincer,Adventure|Comedy,4/12/01,2001,48568258.369162396
2707,12149,0.625438,Bill Paxton|Matthew McConaughey|Powers Boothe|Matt O'Leary|Jeremy Sumpter,Bill Paxton,Drama|Thriller|Crime,11/17/01,2001,16145360.916532502
2708,21448,0.624372,Wayne Allwine|Tony Anselmo|Carlos Alazraqui|Jeff Bennett|Jodi Benson,Tony Craig|Rick Schneider-Calabash|Roberts Gannaway,Animation|Family|Comedy,11/6/01,2001,43927485.5442142
2709,5852,0.612923,Jennifer Lopez|Jim Caviezel|Jeremy Sisto|Terrence Howard|SÃ´nia Braga,Luis Mandoki,Drama|Romance|Thriller,5/15/01,2001,36575197.065807104
2710,11457,0.605248,Kevin Kline|Kristin Scott Thomas|Hayden Christensen|Jena Malone|Mary Steenburgen,Irwin Winkler,Drama,10/25/01,2001,43927485.5442142
2711,6440,0.605017,Kevin Spacey|Julianne Moore|Cate Blanchett|Judi Dench|Pete Postlethwaite,Lasse HallstrÃ¶m,Drama|Romance,12/18/01,2001,43927485.5442142
2712,11313,0.589432,Anthony Hopkins|Anton Yelchin|Hope Davis|Mika Boorem|David Morse,Scott Hicks,Drama|Mystery,9/7/01,2001,29784501.8944597
2713,1548,0.580121,Thora Birch|Scarlett Johansson|Steve Buscemi|Brad Renfro|Bob Balaban,Terry Zwigoff,Comedy|Drama,7/20/01,2001,43927485.5442142
2714,2176,0.578314999999999,Leelee Sobieski|Diane Lane|Stellan SkarsgÃ¥rd|Bruce Dern|Kathy Baker,Daniel Sackheim,Drama|Thriller,9/14/01,2001,29087267.8044549
2715,2749,0.572909,Robert De Niro|Charlize Theron|Edward Burns|Kelsey Grammer|Avery Brooks,John Herzfeld,Action|Crime|Thriller,3/1/01,2001,69406645.6271026
2716,11065,0.56968,Mekhi Phifer|Josh Hartnett|Andrew Keegan|Julia Stiles|Martin Sheen,Tim Blake Nelson,Drama|Romance|Thriller,8/31/01,2001,19725241.454796303
2717,20857,0.5658770000000001,Keanu Reeves|Diane Lane|Michael B. Jordan|D. B. Sweeney|John Hawkes,Brian Robbins,Comedy|Romance,9/14/01,2001,49533812.7844968
2718,9397,0.561179,David Duchovny|Julianne Moore|Orlando Jones|Seann William Scott|Ted Levine,Ivan Reitman,Action|Comedy|Science Fiction,6/8/01,2001,121149234.56240301
2719,10050,0.560135,Kirsten Dunst|Ben Foster|Melissa Sagemiller|Colin Hanks|Zoe Saldana,Tommy O'Haver,Comedy|Romance,3/8/01,2001,43927485.5442142
2720,10833,0.555793,Sigourney Weaver|Jennifer Love Hewitt|Ray Liotta|Gene Hackman|Jason Lee,David Mirkin,Crime|Comedy|Romance,3/23/01,2001,43927485.5442142
2721,8489,0.554186,Will Smith|Jamie Foxx|Jon Voight|Mario Van Peebles|Ron Silver,Michael Mann,Drama,12/11/01,2001,108018533.157263
2722,331214,0.537593,Damian Lewis|Ron Livingston|Frank John Hughes|Frank John Hughes|Scott Grimes,Phil Alden Robinson|Richard Loncraine|Mikael Salomon|David Nutter|Tom Hanks|David Leland|David Frankel|Tony To,Action|Drama|War,9/9/01,2001,153936014.58673
2723,10972,0.5307029999999989,Peter Mullan|David Caruso|Stephen Gevedon|Josh Lucas|Brendan Sexton III,Brad Anderson,Horror|Mystery,8/10/01,2001,460535.916535646
