,id,popularity,cast,director,genres,release_date,release_year,revenue_adj
1590,28089,0.471747,Ben Foster|Woody Harrelson|Jena Malone|Eamonn Walker|Samantha Morton,Oren Moverman,Drama|History,11/13/09,2009,1546210.34081736
1593,19255,0.461154,John Krasinski|Maya Rudolph|Carmen Ejogo|Catherine O'Hara|Jeff Daniels,Sam Mendes,Drama|Comedy|Romance,6/5/09,2009,15143773.9070087
1594,23049,0.45893199999999995,Nia Vardalos|Richard Dreyfuss|Alexis Georgoulis|Alistair McGowan|Harland Williams,Donald Petrie,Comedy|Romance,2/6/09,2009,20790751.4065457
1595,10024,0.457298,Cameron Diaz|Alec Baldwin|Abigail Breslin|Joan Cusack|Sofia Vassilieva,Nick Cassavetes,Drama,6/26/09,2009,97284640.5022156
1598,23128,0.449535,Joe Chisholm|Mandy-Rae Cruikshank|Charles Hambleton|Simon Hutchins|Kirk Krack,Louie Psihoyos,Documentary,7/31/09,2009,1181486.22543639
1599,17332,0.44710600000000006,Robert Downey Jr.|Jamie Foxx|Catherine Keener|Nelsan Ellis|Michael Bunin,Joe Wright,Drama,4/24/09,2009,32240382.3617121
1601,13207,0.44144399999999995,Derek Mears|Jared Padalecki|Danielle Panabaker|Amanda Righetti|Travis Van Winkle,Marcus Nispel,Horror,2/11/09,2009,92877707.10632621
1603,15577,0.438147,Harrison Ford|Ray Liotta|Ashley Judd|Jim Sturgess|Cliff Curtis,Wayne Kramer,Drama,2/27/09,2009,1054347.744333
1607,25941,0.429492,Michael Caine|Emily Mortimer|Iain Glen|Lee Oakes|Liam Cunningham,Daniel Barber,Thriller|Crime|Drama|Action,11/11/09,2009,10499159.3352009
1608,19959,0.427479,Bruce Willis|Radha Mitchell|Rosamund Pike|James Cromwell|Ving Rhames,Jonathan Mostow,Action|Science Fiction|Thriller,9/24/09,2009,124452919.41713001
1612,15268,0.426205,Kristin Kreuk|Chris Klein|Neal McDonough|Michael Clarke Duncan|Moon Bloodgood,Andrzej Bartkowiak,Action|Adventure|Science Fiction|Thriller,2/27/09,2009,12973539.4376581
1613,15189,0.424415,Emma Roberts|Jake T. Austin|Don Cheadle|Johnny Simmons|Kyla Pratt,Thor Freudenthal,Comedy|Family,1/16/09,2009,74232256.85008149
1618,17335,0.415099,BeyoncÃ© Knowles|Idris Elba|Ali Larter|Jerry O'Connell|Bonnie Perlman,Steve Shill,Drama|Thriller,4/24/09,2009,75041189.6275929
1619,11928,0.41491000000000006,Vincent Gallo|Maribel VerdÃº|Klaus Maria Brandauer|Alden Ehrenreich|Silvia PÃ©rez,Francis Ford Coppola,Drama|Mystery,6/11/09,2009,115077.87355206099
1625,22798,0.409005,Ellen Page|Landon Pigg|Drew Barrymore|Sarah Habel|Shannon Eagen,Drew Barrymore,Drama,9/13/09,2009,16905823.9948155
1628,19833,0.405888,Peter Capaldi|Tom Hollander|Gina McKee|James Gandolfini|Chris Addison,Armando Iannucci,Comedy,1/22/09,2009,6250650.24217773
1637,32985,0.39561599999999997,James Purefoy|Pete Postlethwaite|Alice Krige|Mackenzie Crook|Max von Sydow,Michael J. Bassett,Adventure|Fantasy|Action|Science Fiction,9/16/09,2009,7938087.39051588
1639,29426,0.394989,Alan van Sprang|Kenneth Welsh|Kathleen Munroe|Devon Bostick|Richard Fitzpatrick,George A. Romero,Horror|Science Fiction,9/9/09,2009,145539.394562786
1644,2080,0.391859,Hugh Jackman|Liev Schreiber|Danny Huston|Lynn Collins|Ryan Reynolds,Gavin Hood,Adventure|Action|Thriller|Science Fiction,4/28/09,2009,346726502.499023
1648,17532,0.38802600000000004,Daveigh Chase|Elizabeth Berkley|Briana Evigan|James Lafferty|Ed Westwick,Chris Fisher,Thriller|Crime|Science Fiction|Mystery,4/28/09,2009,4167241.7799123
1653,24804,0.37852199999999997,Michael Jai White|Arsenio Hall|Tommy Davidson|Kevin Chapman|Richard Edson,Scott Sanders,Action|Comedy,10/16/09,2009,301420.663542793
1655,28053,0.37654299999999996,Andy GarcÃ­a|Julianna Margulies|Steven Strait|Dominik GarcÃ­a-Lorido|Ezra Miller,Raymond De Felitta,Drama|Comedy,3/6/09,2009,6780114.57272253
1658,8915,0.37049699999999997,Hilary Swank|Richard Gere|Aaron Abrams|Ewan McGregor|Christopher Eccleston,Mira Nair,Drama|Adventure|Romance,10/22/09,2009,19574367.072203603
1660,33997,0.370172,Liya Kebede|Sally Hawkins|Craig Parkinson|Meera Syal|Anthony Mackie,Sherry Hormann,Drama,9/24/09,2009,45075.3264525734
1665,16325,0.365372,Shane West|Edward Burns|Ving Rhames|Martin Sheen|Steven Elder,Greg Marcks,Action|Crime|Mystery,2/27/09,2009,508356.742729331
1666,25137,0.363832,Michael Douglas|Jesse Metcalfe|Amber Tamblyn|Joel David Moore|Orlando Jones,Peter Hyams,Drama,2/5/09,2009,4460537.3383847
1674,14536,0.35320300000000004,RenÃ©e Zellweger|Harry Connick Jr.|J.K. Simmons|Siobhan Fallon|Mike O'Brien,Jonas Elmer,Comedy|Romance,1/30/09,2009,29486606.9931195
1675,12404,0.348842,Zac Efron|Claire Danes|Christian McKay|Imogen Poots|Zoe Kazan,Richard Linklater,Comedy|Drama|Romance,11/25/09,2009,2374486.23499056
1676,25132,0.34770700000000004,Jimmy Bennett|Kat Dennings|Jolie Vanier|William H. Macy|James Spader,Robert Rodriguez,Comedy|Family,8/21/09,2009,29447669.708888598
1688,16167,0.116657,Elizabeth Rice|Thomas Dekker|Kelly Blatz|Laura Allen|Adam Goldberg,Phedon Papamichael,Horror|Mystery|Thriller,3/31/09,2009,67545.9072502079
1699,26688,0.31953200000000004,Rumer Willis|Briana Evigan|Jamie Chung|Leah Pipes|Teri Andrzejewski,Stewart Hendler,Horror|Mystery|Thriller,9/9/09,2009,27652312.1788555
1722,22215,0.292324,Michelle Pfeiffer|Kathy Bates|Rupert Friend|Felicity Jones|Iben Hjejle,Stephen Frears,Drama|Comedy|Romance,2/10/09,2009,9519837.18891286
1724,41479,0.290674,David Duchovny|Demi Moore|Amber Heard|Benjamin Hollingsworth|Lauren Hutton,Derrick Borte,Comedy|Drama,9/13/09,2009,7137903.78794146
1728,17927,0.285353,Nicholas D'Agosto|Eric Christian Olsen|Sarah Roemer|Molly Sims|Danneel Ackles,Will Gluck,Comedy|Romance,2/20/09,2009,18904135.3471342
1730,26820,0.284095,RenÃ©e Zellweger|Logan Lerman|Kevin Bacon|Troy Garity|David Koechner,Richard Loncraine,Comedy|Drama,8/21/09,2009,2520203.49962931
1733,22717,0.278387,Salman Khan|Ayesha Takia|Mahesh Manjrekar|Prakash Raj|Vinod Khanna,Prabhu Deva,Action|Comedy|Crime|Thriller,9/18/09,2009,136.197658172743
1734,20178,0.278321,Robin Williams|Alexie Gilmore|Daryl Sabara|Geoff Pierson|Henry Simmons,Bobcat Goldthwait,Comedy|Romance,8/20/09,2009,300600.428392455
1736,17680,0.272422,Sasha Grey|Chris Santos|Peter Zizzo|Timothy J. Cox|Timothy Davis,Steven Soderbergh,Comedy|Drama,1/20/09,2009,1024493.01438145
1739,37190,0.270283,Oren Skoog|Joshua Miller|Patrick Casey|Jennifer Lyons|Tony Denman,David Hillenbrand|Scott Hillenbrand,Comedy|Horror,12/4/09,2009,268269.746983374
1756,25704,0.249295,Alexis Bledel|Zach Gilford|Rodrigo Santoro|Jane Lynch|Carol Burnett,Vicky Jenson,Comedy,8/21/09,2009,6510293.79867668
1758,25183,0.118533,Michael Cera|Charlyne Yi|Jake Johnson|Gill Summers|Martin Starr,Nicholas Jasenovec,Comedy|Drama|Romance,7/31/09,2009,1318241.88744747
1769,14410,0.232346,Jamal Woolard|Derek Luke|Naturi Naughton|Antonique Smith|Angela Bassett,"George Tillman, Jr.",Drama|Music,1/16/09,2009,43757611.0605508
1774,25196,0.22600900000000002,Jeff Bridges|Maggie Gyllenhaal|Colin Farrell|Robert Duvall|Paul Herman,Scott Cooper,Drama|Music|Romance,12/16/09,2009,40109639.114829
1780,38850,0.22081900000000002,Jon Hamm|Josh Lucas|Rhona Mitra|James Van Der Beek|Jessica Chastain,Anders Anderson,Crime|Drama|Mystery|Thriller,10/10/09,2009,7425.82157171691
1797,43937,0.182881,Mira Sorvino|Barry Pepper|Cole Hauser|Kate Levering,Jon Gunn,Drama|Family,2/5/09,2009,358596.23716362397
1800,30128,0.190162,Matt Czuchry|Jesse Bradford|Marika Dominczyk|Traci Lords|Geoff Stults,Bob Gosse,Comedy|Drama,9/25/09,2009,1452740.12409436
1806,22492,0.182403,Jimmy Page|The Edge|Jack White|Link Wray,Davis Guggenheim,Documentary|Music,8/14/09,2009,1927343.22480683
1818,21033,0.159638,Deborra-Lee Furness|Peta Wilson|Aaron Jeffery|Asher Keddie|Erik Thomson,Dean O'Flaherty,Drama|Mystery|Thriller,4/27/09,2009,56918.4243109973
1829,24438,0.145905,Hugh Grant|Sarah Jessica Parker|Mary Steenburgen|Sam Elliott|Natalia Klimas,Marc Lawrence,Comedy,12/17/09,2009,86678883.1222845
1831,1977,0.145081,Johanna Braddy|Gil McKinney|Emi Ikehata|Jadie-Rose Hobson|Beau Mirchoff,Toby Wilkins,Horror|Thriller,5/12/09,2009,39243229.909168296
1853,29150,0.11445799999999999,Patton Oswalt|Kevin Corrigan|Michael Rapaport|Marcia Jean Kurtz|Serafina Fiore,Robert D. Siegel,Comedy|Drama,1/18/09,2009,236548.905834768
1866,33870,0.166371,Chi Cao|Chengwu Guo|Wen Bin Huang|Joan Chen|Bruce Greenwood,Bruce Beresford,Drama|Romance,10/1/09,2009,21059258.9912307
1871,42151,0.092519,Robert Hill|Robin Hill|Julia Deakin|David Schaal|Tony Way,Ben Wheatley,Drama|Action|Comedy,9/1/09,2009,10164.0043412495
1883,15670,0.0734929999999999,Tyler Perry|Derek Luke|Keshia Knight Pulliam|Ion Overman|SofÃ­a Vergara,Tyler Perry,Comedy|Crime|Drama,2/16/09,2009,91992712.0023271
1900,47813,0.026174,Tim Burton|John Lasseter|Don Bluth|Howard Ashman|Jeffrey Katzenberg,Don Hahn,Documentary|Family,9/5/09,2009,81.3120347299962
1904,46641,0.021041,Aasif Mandvi|Jess Weixler|Naseeruddin Shah|Aarti Mann|Dean Winters,David Kaplan,Comedy|Romance,10/14/09,2009,407224.899533899
1919,27205,9.363643,Leonardo DiCaprio|Joseph Gordon-Levitt|Ellen Page|Tom Hardy|Ken Watanabe,Christopher Nolan,Action|Thriller|Science Fiction|Mystery|Adventure,7/14/10,2010,825500000.0
1920,10138,5.70486,Robert Downey Jr.|Gwyneth Paltrow|Don Cheadle|Scarlett Johansson|Mickey Rourke,Jon Favreau,Adventure|Action|Science Fiction,4/28/10,2010,623933331.0
1921,12155,5.57295,Mia Wasikowska|Johnny Depp|Anne Hathaway|Helena Bonham Carter|Crispin Glover,Tim Burton,Family|Fantasy|Adventure,3/3/10,2010,1025467110.0
1922,44214,5.29318,Natalie Portman|Mila Kunis|Vincent Cassel|Barbara Hershey|Winona Ryder,Darren Aronofsky,Drama|Mystery|Thriller,12/2/10,2010,327803731.0
1923,12444,4.8405879999999994,Daniel Radcliffe|Emma Watson|Rupert Grint|Ralph Fiennes|Helena Bonham Carter,David Yates,Adventure|Fantasy|Family,10/17/10,2010,954305868.0
1924,20352,3.7918809999999996,Steve Carell|Jason Segel|Russell Brand|Julie Andrews|Will Arnett,Pierre Coffin|Chris Renaud,Action|Animation|Family,7/8/10,2010,543513985.0
1925,27578,3.74884,Sylvester Stallone|Jason Statham|Dolph Lundgren|Eric Roberts|Randy Couture,Sylvester Stallone,Action|Thriller,8/3/10,2010,274470394.0
1926,10191,3.560424,Jay Baruchel|Gerard Butler|Craig Ferguson|America Ferrera|Jonah Hill,Dean DeBlois|Chris Sanders,Fantasy|Adventure|Animation|Family,3/5/10,2010,494878759.0
1927,11324,3.176169,Leonardo DiCaprio|Mark Ruffalo|Ben Kingsley|Emily Mortimer|Michelle Williams,Martin Scorsese,Drama|Thriller|Mystery,2/18/10,2010,294804195.0
1928,20526,2.911727,Garrett Hedlund|Jeff Bridges|Olivia Wilde|Bruce Boxleitner|Yaya DaCosta,Joseph Kosinski,Adventure|Action|Science Fiction,12/10/10,2010,400062763.0
1929,38757,2.865684,Zachary Levi|Mandy Moore|Donna Murphy|Ron Perlman|M.C. Gainey,Nathan Greno|Byron Howard,Animation|Family,11/24/10,2010,591794936.0
1930,10193,2.711136,Tom Hanks|Tim Allen|Ned Beatty|Joan Cusack|Michael Keaton,Lee Unkrich,Animation|Family|Comedy,6/16/10,2010,1063171911.0
1931,27576,2.5867869999999997,Angelina Jolie|Liev Schreiber|Corey Stoll|Chiwetel Ejiofor|Daniel Olbrychski,Phillip Noyce,Action|Thriller|Crime|Mystery,7/21/10,2010,293329073.0
1932,44115,2.440611,James Franco|Kate Mara|Amber Tamblyn|ClÃ©mence PoÃ©sy|Lizzy Caplan,Danny Boyle,Adventure|Drama|Thriller,11/5/10,2010,35692920.0
1933,37735,2.332359,Emma Stone|Stanley Tucci|Amanda Bynes|Cam Gigandet|Lisa Kudrow,Will Gluck,Comedy,9/10/10,2010,74952305.0
1934,10140,2.245241,Skandar Keynes|Georgie Henley|Simon Pegg|Gary Sweet|Arthur Angel,Michael Apted,Adventure|Family|Fantasy,8/13/10,2010,415686217.0
1935,23483,2.225609,Aaron Taylor-Johnson|ChloÃ« Grace Moretz|Christopher Mintz-Plasse|Nicolas Cage|Mark Strong,Matthew Vaughn,Action|Crime,3/22/10,2010,96188903.0
1936,37710,2.162441,Johnny Depp|Angelina Jolie|Paul Bettany|Timothy Dalton|Steven Berkoff,Florian Henckel von Donnersmarck,Action|Thriller|Romance,12/8/10,2010,278346189.0
1937,9543,2.1287990000000003,Jake Gyllenhaal|Gemma Arterton|Ben Kingsley|Alfred Molina|Steve Toussaint,Mike Newell,Adventure|Fantasy|Action|Romance,5/19/10,2010,335154643.0
1938,20662,2.1183099999999997,Russell Crowe|Cate Blanchett|Mark Strong|Oscar Isaac|LÃ©a Seydoux,Ridley Scott,Action,5/12/10,2010,310669540.0
1939,44264,2.100704,Jeff Bridges|Hailee Steinfeld|Matt Damon|Josh Brolin|Barry Pepper,Ethan Coen|Joel Coen,Drama|Adventure|Western,12/22/10,2010,252276927.0
1940,18823,2.087252,Sam Worthington|Liam Neeson|Ralph Fiennes|Gemma Arterton|Jason Flemyng,Louis Leterrier,Adventure|Fantasy|Action,4/1/10,2010,232713139.0
1941,27022,2.053855,Nicolas Cage|Jay Baruchel|Monica Bellucci|Alfred Molina|Teresa Palmer,Jon Turteltaub,Fantasy|Adventure|Action|Comedy|Drama,7/13/10,2010,215283742.0
1943,37799,1.9236939999999998,Jesse Eisenberg|Andrew Garfield|Justin Timberlake|Armie Hammer|Max Minghella,David Fincher,Drama,9/30/10,2010,224920315.0
1944,22538,1.906739,Michael Cera|Mary Elizabeth Winstead|Kieran Culkin|Chris Evans|Anna Kendrick,Edgar Wright,Action|Adventure|Comedy,7/27/10,2010,47664559.0
1945,39451,1.903671,Robert De Niro|Ben Stiller|Owen Wilson|Dustin Hoffman|Barbra Streisand,Paul Weitz,Comedy|Romance,12/21/10,2010,310650585.0
1946,34851,1.888263,Topher Grace|Alice Braga|Laurence Fishburne|Adrien Brody|Danny Trejo,NimrÃ³d Antal,Action|Science Fiction|Adventure|Thriller,7/3/10,2010,126248813.0
1947,32657,1.878018,Logan Lerman|Brandon T. Jackson|Alexandra Daddario|Jake Abel|Sean Bean,Chris Columbus,Adventure|Fantasy|Family,2/1/10,2010,226497209.0
1948,44048,1.874641,Denzel Washington|Chris Pine|Rosario Dawson|Ethan Suplee|Kevin Corrigan,Tony Scott,Action|Thriller,11/4/10,2010,167805466.0
1949,10192,1.820934,Mike Myers|Eddie Murphy|Cameron Diaz|Antonio Banderas|Julie Andrews,Mike Mitchell,Comedy|Adventure|Fantasy|Animation|Family,5/16/10,2010,752600867.0
1950,22971,1.784073,Amanda Seyfried|Channing Tatum|Henry Thomas|Richard Jenkins|Scott Porter,Lasse HallstrÃ¶m,Drama|Romance|War,2/4/10,2010,114977104.0
1951,34544,1.730679,Liam Neeson|Bradley Cooper|Jessica Biel|Sharlto Copley|Patrick Wilson,Joe Carnahan,Thriller|Action|Adventure|Comedy|Crime,6/10/10,2010,177238796.0
1952,39514,1.720825,Bruce Willis|John Malkovich|Helen Mirren|Mary-Louise Parker|Karl Urban,Robert Schwentke,Action|Adventure|Comedy|Crime|Thriller,10/13/10,2010,71664962.0
1953,23631,1.71986,Danny Trejo|Michelle Rodriguez|Jessica Alba|Robert De Niro|Lindsay Lohan,Robert Rodriguez|Ethan Maniquis,Action|Comedy|Thriller,9/1/10,2010,31327899.0
1954,38365,1.659355,Adam Sandler|Salma Hayek|Maria Bello|Steve Buscemi|Maya Rudolph,Dennis Dugan,Comedy,6/24/10,2010,271430189.0
1955,20504,1.624483,Denzel Washington|Gary Oldman|Michael Gambon|Mila Kunis|Jennifer Beals,Albert Hughes|Allen Hughes,Action|Thriller|Science Fiction,1/14/10,2010,157107755.0
1956,35056,1.618371,Steve Carell|Tina Fey|Mark Wahlberg|Taraji P. Henson|Jimmi Simpson,Shawn Levy,Comedy,4/8/10,2010,152263880.0
1957,23168,1.614028,Ben Affleck|Rebecca Hall|Jeremy Renner|Jon Hamm|Blake Lively,Ben Affleck,Crime|Drama|Thriller,9/15/10,2010,154026136.0
1959,24021,1.5462120000000001,Kristen Stewart|Robert Pattinson|Taylor Lautner|Ashley Greene|Peter Facinelli,David Slade,Adventure|Fantasy|Drama|Romance,6/23/10,2010,698491347.0
1960,38055,1.540322,Will Ferrell|Brad Pitt|Tina Fey|Jonah Hill|David Cross,Tom McGrath,Animation|Action|Comedy|Family|Science Fiction,10/28/10,2010,321885765.0
1961,10196,1.538276,Noah Ringer|Nicola Peltz|Jackson Rathbone|Dev Patel|Shaun Toub,M. Night Shyamalan,Action|Adventure|Family|Fantasy,6/30/10,2010,318502923.0
1962,27581,1.419224,Will Ferrell|Mark Wahlberg|Eva Mendes|Samuel L. Jackson|Dwayne Johnson,Adam McKay,Action|Comedy|Crime,8/6/10,2010,170432927.0
1964,49018,1.396973,Patrick Wilson|Rose Byrne|Barbara Hershey|Leigh Whannell|Angus Sampson,James Wan,Horror|Thriller,9/13/10,2010,97009150.0
1965,41233,1.386743,Rick Malambri|Adam G. Sevani|Joe Slaughter|Sharni Vinson|Alyson Stoner,Jon M. Chu,Drama|Romance,8/4/10,2010,159291809.0
1966,45269,1.385499,Colin Firth|Geoffrey Rush|Helena Bonham Carter|Guy Pearce|Timothy Spall,Tom Hooper,Drama|History,9/6/10,2010,414211549.0
1967,43347,1.3652790000000001,Jake Gyllenhaal|Anne Hathaway|Oliver Platt|Hank Azaria|Gabriel Macht,Edward Zwick,Drama|Comedy|Romance,11/22/10,2010,102820008.0
1968,49009,1.36053,Colin Farrell|Dejan Angelov|DragoÈ™ Bucur|Ed Harris|Jim Sturgess,Peter Weir,Drama|Adventure|History,9/3/10,2010,20348249.0
1969,31867,1.348633,Jude Law|Forest Whitaker|Alice Braga|Liev Schreiber|Carice van Houten,Miguel Sapochnik,Action|Science Fiction|Thriller|Crime,3/18/10,2010,18409891.0
1970,23830,1.344701,Keira Knightley|Sam Worthington|Eva Mendes|Guillaume Canet|Griffin Dunne,Massy Tadjedin,Drama|Romance,5/11/10,2010,7644937.0
1971,37834,1.325302,Tom Cruise|Cameron Diaz|Peter Sarsgaard|Viola Davis|Jordi MollÃ ,James Mangold,Action|Comedy,6/15/10,2010,261930431.0
1973,38167,1.271623,Julia Roberts|James Franco|Javier Bardem|Billy Crudup|Richard Jenkins,Ryan Murphy,Drama,8/12/10,2010,204594016.0
1974,46705,1.271367,Ryan Gosling|Michelle Williams|Mike Vogel|John Doman|Faith Wladyka,Derek Cianfrance,Drama|Romance,12/27/10,2010,12355734.0
1975,27573,1.255298,Gerard Butler|Jennifer Aniston|Gio Perez|Siobhan Fallon|Joel Garland,Andy Tennant,Action,3/16/10,2010,136000000.0
1976,25195,1.2347,Amy Adams|Matthew Goode|Adam Scott|John Lithgow|Flaminia Cinque,Anand Tucker,Romance|Comedy,1/8/10,2010,29922472.0
1977,22972,1.206958,Matt Damon|Greg Kinnear|Brendan Gleeson|Amy Ryan|Jason Isaacs,Paul Greengrass,Action|Adventure|Drama|Thriller,3/11/10,2010,94882889.0
1978,38745,1.203837,Emily Blunt|Jason Segel|Jack Black|Amanda Peet|Chris O'Dowd,Rob Letterman,Comedy,12/25/10,2010,237382724.0
1979,34806,1.2028450000000002,Jennifer Lopez|Alex O'Loughlin|Danneel Ackles|Eric Christian Olsen|Anthony Anderson,Alan Poul,Comedy|Romance,4/23/10,2010,77477008.0
1980,37950,1.166631,Zac Efron|Amanda Crew|Kim Basinger|Chris Massoglia|Dave Franco,Burr Steers,Drama,5/1/10,2010,48190704.0
1981,41210,1.147365,Jason Bateman|Jennifer Aniston|Jeff Goldblum|Juliette Lewis|Todd Louiso,Josh Gordon|Will Speck,Comedy|Romance|Drama,5/11/10,2010,49830607.0
1982,27586,1.14644,Dakota Fanning|Kristen Stewart|Michael Shannon|Riley Keough|Stella Maeve,Floria Sigismondi,Drama|Music,3/19/10,2010,2995811.0
1983,32856,1.1458059999999999,Jessica Alba|Jessica Biel|Bradley Cooper|Eric Dane|Patrick Dempsey,Garry Marshall,Comedy|Romance,2/10/10,2010,216485654.0
1984,46261,1.1383889999999999,Katie Holmes|Guy Pearce|Bailee Madison|Alan Dale|Jack Thompson,Troy Nixey,Fantasy|Horror|Thriller,11/6/10,2010,36993168.0
1986,41439,1.1343969999999999,Tobin Bell|Costas Mandylor|Betsy Russell|Cary Elwes|Sean Patrick Flanery,Kevin Greutert,Horror|Crime,10/21/10,2010,136150434.0
1987,38575,1.125831,Jaden Smith|Jackie Chan|Taraji P. Henson|Yu Rong-Guang|Tess Liu,Harald Zwart,Action|Adventure|Drama|Family,6/10/10,2010,357852395.0
1988,41733,1.119731,Zach Galifianakis|Robert Downey Jr.|Michelle Monaghan|Jamie Foxx|Juliette Lewis,Todd Phillips,Comedy|Drama,11/4/10,2010,211780824.0
1989,44147,1.1114870000000001,Bill Nighy|Emily Blunt|Rupert Grint|Rupert Everett|Eileen Atkins,Jonathan Lynn,Action|Comedy,6/17/10,2010,3453043.0
1990,26389,1.107689,John Travolta|Jonathan Rhys Meyers|Kasia Smutniak|Richard Durden|Bing Yin,Pierre Morel,Action|Crime|Thriller,2/5/10,2010,52615806.0
1991,11439,1.107358,Ewan McGregor|Pierce Brosnan|Jon Bernthal|Kim Cattrall|Tom Wilkinson,Roman Polanski,Thriller|Mystery,2/12/10,2010,60222298.0
1992,43923,1.084894,Keir Gilchrist|Emma Roberts|Zach Galifianakis|Viola Davis|ZoÃ« Kravitz,Anna Boden|Ryan Fleck,Comedy|Drama,7/6/10,2010,6491240.0
1993,43539,1.078211,Russell Crowe|Elizabeth Banks|Brian Dennehy|RZA|Moran Atias,Paul Haggis,Romance|Drama|Thriller|Crime,11/18/10,2010,51148651.0
1994,23437,1.074308,Jackie Earle Haley|Katie Cassidy|Kyle Gallner|Kellan Lutz|Thomas Dekker,Samuel Bayer,Horror|Mystery|Thriller,4/30/10,2010,115664037.0
1995,34813,1.065023,Jeffrey Dean Morgan|Zoe Saldana|Chris Evans|Idris Elba|Columbus Short,Sylvain White,Action|Adventure|Crime|Mystery|Thriller,4/23/10,2010,23580000.0
1996,45317,1.054685,Mark Wahlberg|Christian Bale|Amy Adams|Melissa Leo|Mickey O'Keefe,David O. Russell,Drama,12/17/10,2010,9190869.0
1997,32823,1.047978,Jonah Hill|Russell Brand|Rose Byrne|Colm Meaney|Sean Combs,Nicholas Stoller,Comedy,6/4/10,2010,90029656.0
1999,20533,1.023117,Josh Brolin|John Malkovich|Megan Fox|Michael Fassbender|Will Arnett,Jimmy Hayward,Action|Western|Drama|Fantasy|Thriller,6/18/10,2010,10539000.0
2003,40264,1.004446,Chris Riggi|Matt Lanter|Jenn Proske|Ken Jeong|Bradley Dodds,Jason Friedberg|Aaron Seltzer,Horror|Comedy,8/18/10,2010,80547866.0
2004,44639,1.003782,Matt Damon|William Ackman|Barack Obama|George W. Bush|Jonathan Alpert,Charles Ferguson,Documentary,10/8/10,2010,7871522.0
2005,37821,0.997641,Katherine Heigl|Ashton Kutcher|Tom Selleck|Catherine O'Hara|Alex Borstein,Robert Luketic,Action|Comedy|Thriller|Romance,6/4/10,2010,98159963.0
2006,22894,0.992107,Paul Bettany|Dennis Quaid|Kevin Durand|Kate Walsh|Doug Jones,Scott Stewart,Horror,1/21/10,2010,67918658.0
2007,44982,0.988366,Jason Statham|Alexander SkarsgÃ¥rd|Gaby Hoffmann|Emmanuelle Chriqui|Mickey Rourke,GÃ©la Babluani,Drama|Thriller,3/12/10,2010,3317662.0
2008,37786,0.984762,Sarah Jessica Parker|Kristin Davis|Cynthia Nixon|Kim Cattrall|Chris Noth,Michael Patrick King,Comedy|Drama|Romance,5/26/10,2010,288347692.0
2009,38303,0.982925,Kristen Bell|Sigourney Weaver|Betty White|Kristin Chenoweth|Odette Annable,Andy Fickman,Comedy|Romance,9/24/10,2010,32005248.0
2010,35019,0.981468,Emma Thompson|Ralph Fiennes|Maggie Gyllenhaal|Maggie Smith|Rhys Ifans,Susanna White,Fantasy|Comedy,3/26/10,2010,93246388.0
2011,23048,0.944055,John Cusack|Lizzy Caplan|Rob Corddry|Craig Robinson|Clark Duke,Steve Pink,Science Fiction|Comedy|Adventure,3/26/10,2010,64572262.0
2013,41402,0.9196350000000001,Kodi Smit-McPhee|ChloÃ« Grace Moretz|Richard Jenkins|Elias Koteas|Sasha Barrese,Matt Reeves,Drama|Horror|Mystery,10/1/10,2010,24145613.0
2014,43949,0.918093,Madeline Carroll|Callan McAuliffe|Anthony Edwards|Aidan Quinn|Rebecca De Mornay,Rob Reiner,Comedy|Drama|Romance,8/6/10,2010,1755212.0
2015,41216,0.914278,Emily Barclay|Abbie Cornish|Essie Davis|Joel Edgerton|Deborra-Lee Furness,Zack Snyder,Animation|Adventure|Family|Fantasy,7/10/10,2010,140073390.0
2016,22907,0.912689,Chris Brown|Hayden Christensen|Matt Dillon|Michael Ealy|Idris Elba,John Luessenhop,Action|Crime|Drama|Thriller,8/26/10,2010,69055695.0
2017,42297,0.912122,Cher|Christina Aguilera|Eric Dane|Cam Gigandet|Julianne Hough,Steve Antin,Drama|Romance,11/23/10,2010,89519773.0
2018,44129,0.8923559999999989,Ben Affleck|Tommy Lee Jones|Chris Cooper|Kevin Costner|Maria Bello,John Wells,Drama,10/21/10,2010,4882577.0
2019,38073,0.8785290000000001,Drew Barrymore|Justin Long|Christina Applegate|Ron Livingston|Charlie Day,Nanette Burstein,Comedy|Drama|Romance,9/1/10,2010,42045846.0
2020,41283,0.878074,Dwayne Johnson|Billy Bob Thornton|Maggie Grace|Carla Gugino|Tom Berenger,"George Tillman, Jr.",Crime|Drama|Action|Thriller,11/23/10,2010,23081726.0
2022,41436,0.875432,Katie Featherston|David Bierend|Brian Boland|Molly Ephraim|Seth Ginsberg,Tod Williams,Horror|Thriller,10/20/10,2010,177512032.0
2023,42188,0.856916,Carey Mulligan|Andrew Garfield|Keira Knightley|Domhnall Gleeson|Andrea Riseborough,Mark Romanek,Drama|Romance|Science Fiction,9/15/10,2010,9455232.0
2024,40662,0.8568370000000001,Bruce Greenwood|Jensen Ackles|Neil Patrick Harris|Jason Isaacs|John DiMaggio,Brandon Vietti,Action|Animation,7/27/10,2010,6629178.0
2025,27579,0.8562219999999989,George Clooney|Violante Placido|Thekla Reuten|Paolo Bonacelli|Johan Leysen,Anton Corbijn,Crime|Drama|Thriller,8/31/10,2010,65464324.0
